0.00879387382543738924,-0.04417764895352293414,0.06894703112748053198,0.00087117974276001357,-0.05864495354448308329,0.11521995488553204989,-0.04651033498673159960,0.07956404571040338880,0.05475490004280721135,0.02096198812510826140,0.04574298721088618930,-0.09165234628745350109,-0.07217358855791559946,-0.07810007801082299861,0.00169791658695464119
-0.09315718802405884014,-0.08209635232891024370,-0.03050492946428151955,0.00430301071248849389,0.00393837941098630715,-0.01798885484282891634,0.17418255284939604399,0.00264969562024056429,0.06737787640943315726,-0.07499391728967852444,0.03567777358255055931,0.09189895789557092631,0.15382374967816986322,0.10172194654366835398,-0.00176901826581995982
0.09112660434979581725,-0.00259272579067312001,0.10954753327300384425,0.00132491502140646457,-0.04222857818918743927,0.08300649504205354079,-0.09554854162930899453,0.03618447627310993758,-0.06790012678634475829,-0.04971954300976920427,-0.06654048602428536130,0.14005367095026510782,-0.09228605979475938692,0.11846397255650784053,0.00069830905112433148
0.09036350842963508656,0.05850817533283892563,0.02549370285086981561,-0.00022431714267500357,-0.06779440907453185283,0.02046982139963136535,-0.05189978102326555515,-0.09345878580419353376,-0.03487684568424219422,0.02865407472042701478,-0.14485145177424210705,0.10635098185052370423,0.05930271569967168060,0.03899428296382496939,0.00056837917751345677
-0.02953887560754699798,0.00986705120399633713,-0.05817700487018351296,-0.00159027266416788518,0.18655021387287901158,-0.21365823859086136016,-0.11750818082809202925,0.03463109994100851963,-0.01630648105083141314,-0.06022936837222785805,-0.01165918435215734447,-0.03621923222763056421,0.04646831063935846773,-0.05046256374284572438,-0.00050824764553847562
-0.04768490309357972801,0.19075804899754450483,0.04172006245849582684,-0.00107072052558441371,-0.10073331939170686311,0.03212734266276554701,0.15649483680640327576,-0.20687255142487312454,0.07419975487600727337,0.02039710619100599392,0.02740330922745850065,-0.03893193636615849273,-0.07009301364778632026,-0.00548932044265498017,-0.00095191243289037509
0.06017364067564792002,-0.01609706494533224772,0.11531954100586194745,-0.00018204831233893816,0.00538726799409760745,0.01649763967429572140,0.03726856206201979022,0.03055276416647844176,0.00994447937505153930,-0.15433682442698859472,0.11333136001840728169,-0.16885763765452868612,-0.02207393255251427142,-0.07027200629709404178,-0.00020851127171717107
-0.13480682136145305527,-0.12438037369877490146,-0.02417214281840283224,-0.00162925805123556589,0.04272961264646405605,0.04757402328125930752,0.01585753736370516809,0.03236088348875443971,0.11499123315918025057,0.14538755563199670662,-0.07766133500303262771,0.11264024343932238503,-0.05893131219681498750,0.08557478625456596544,0.00188137461619845891
0.04671225336729177557,0.06607445045241260029,-0.10896200605530957650,0.00181079552207915684,0.00138362431280883696,-0.04292270680090824742,-0.04464427295671952178,0.01827558815856186042,-0.09027681662142106322,0.00180158158146616191,0.06765917117965865313,-0.03321678790222552108,0.02968605781731672305,0.03730038871419234792,0.00091981372364535166
0.01016023656863795747,-0.05423073929531974091,-0.13701684679906533937,-0.00187710937335639882,0.03135184421648360559,-0.03891103169154980917,-0.02512394846413999044,0.06796899426958176449,-0.11021645807952139273,0.12389761668618903823,0.01248706585949056237,-0.07997476904777528484,0.02867127241661196133,-0.17525878169489317315,-0.00080307440923571961
