0.079401,-0.003812,-0.074694,-0.041958,0.072716,0.003260,-0.020500,-0.034560,0.016385,0.043677,0.119438,0.108991,-0.020713,0.011228,-0.141223
0.055160,0.043322,0.071092,0.020403,0.008948,0.066441,0.016754,0.071865,-0.002158,-0.113675,0.019870,-0.103113,0.051039,-0.049748,-0.050343
0.038088,0.011267,0.022255,0.002264,0.021410,-0.017619,-0.127610,0.088155,0.068421,-0.072747,0.127931,0.026108,0.003194,-0.036332,-0.099197
0.075115,-0.041292,0.029486,0.019833,0.023416,-0.006018,0.027014,0.018444,-0.035271,-0.134124,0.095286,0.057957,-0.056942,0.042167,-0.079520
-0.009993,0.041049,0.067349,-0.030916,-0.059384,-0.079024,0.027832,0.115904,0.043003,0.050864,-0.009781,0.016902,0.020929,0.068864,-0.120514
0.070737,0.029011,0.007728,-0.072446,0.047624,0.023898,0.081413,0.019269,-0.059238,-0.007248,0.055330,0.038738,0.009592,0.035830,-0.131782
-0.035132,0.068012,0.007693,-0.145643,0.055481,0.020796,-0.009804,0.121564,0.086531,0.012285,0.020082,0.020206,0.046885,-0.033631,-0.090455
0.104610,0.047818,0.029312,0.014998,-0.112071,0.018956,0.037591,-0.077938,0.059742,-0.054609,0.045976,-0.008811,0.034765,0.043837,-0.061048
0.068022,0.028607,0.028388,-0.003025,0.024980,0.006473,-0.001720,0.074690,-0.014064,0.018361,0.087465,-0.059031,0.029863,0.056495,-0.175514
0.095562,0.045796,0.040483,-0.029848,-0.070898,0.005075,0.061143,0.060815,0.031165,-0.003351,-0.014437,0.004173,0.033179,0.062931,-0.139551
